[0/0] en-ewt (retroprobe)...
Path 'exp/run/retroprobe/en-ewt-rs41' does not exist. Creating...
Loaded data splits train: 28648, dev: 2419, test: 2175 with filter <UniversalDependenciesIndexFilter: 31067 indices>.
Loaded <UniversalDependenciesTreebank (all.conllu): 7664 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-dev.conllu): 909 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-test.conllu): 680 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-train.conllu): 6075 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 8993 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-dev.conllu): 1798 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-test.conllu): 1799 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-train.conllu): 5396 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 4997 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-dev.conllu): 500 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-test.conllu): 500 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-train.conllu): 3997 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 16621 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-dev.conllu): 2001 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-test.conllu): 2077 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-train.conllu): 12543 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 15136 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-dev.conllu): 1364 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-test.conllu): 1555 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-train.conllu): 12217 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6216 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-dev.conllu): 484 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-test.conllu): 491 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-train.conllu): 5241 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 16647 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-dev.conllu): 1659 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-test.conllu): 1684 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-train.conllu): 13304 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 14167 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-dev.conllu): 564 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-test.conllu): 482 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-train.conllu): 13121 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 8100 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-dev.conllu): 507 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-test.conllu): 543 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-train.conllu): 7050 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6339 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-dev.conllu): 950 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-test.conllu): 989 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-train.conllu): 4400 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 61889 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-dev.conllu): 6584 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-test.conllu): 6491 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-train.conllu): 48814 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6026 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-dev.conllu): 504 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-test.conllu): 1219 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-train.conllu): 4303 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 5635 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-dev.conllu): 988 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-test.conllu): 983 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-train.conllu): 3664 sentences>.
Loaded <UniversalDependencies: 52 treebanks, 356860 sentences> with 37 dependency relations.
Loaded training split with 28648 sentences.
Loaded dev split with 2419 sentences.
Some weights of the model checkpoint at bert-base-multilingual-cased were not used when initializing BertModel: ['cls.predictions.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.weight', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Constructed 'retroprobe' model:
RetroProbe:
  <BertModel: "bert-base-multilingual-cased", Layers [6, 7]>
  <RootedGraphPredictor: 768 -> 128>
  <DependencyLabelClassifier: 1536 -> 37>
Moved parser to CUDA device ('cuda').
Using RootedDependencyLoss with DependencyDistanceLoss and CrossEntropyLoss.
Optimizing using AdamW with learning rate 0.001.
Scheduler ReduceLROnPlateau reduces learning rate by 0.1 after 1 epoch without improvement.
Ignored unknown kwarg option direction
 [Train | Batch 1 | 0.11%] Acc: no-decode, Loss: 23.72 + 13.21 = 36.9327Ignored unknown kwarg option direction
[Train | Batch 306 | 34.18%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9389Ignored unknown kwarg option direction
[Train | Batch 307 | 34.29%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9387Ignored unknown kwarg option direction
[Train | Batch 308 | 34.40%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9390Ignored unknown kwarg option direction
[Train | Batch 309 | 34.52%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9390Ignored unknown kwarg option direction
[Train | Batch 310 | 34.63%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9388Ignored unknown kwarg option direction
[Train | Batch 311 | 34.74%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9388Ignored unknown kwarg option direction
[Train | Batch 312 | 34.85%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9388Ignored unknown kwarg option direction
[Train | Batch 313 | 34.96%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9388Ignored unknown kwarg option direction
[Train | Batch 314 | 35.07%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9387Ignored unknown kwarg option direction
[Train | Batch 315 | 35.19%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 316 | 35.30%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9386Ignored unknown kwarg option direction
[Train | Batch 317 | 35.41%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9383Ignored unknown kwarg option direction
[Train | Batch 318 | 35.52%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9381Ignored unknown kwarg option direction
[Train | Batch 319 | 35.63%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9384Ignored unknown kwarg option direction
[Train | Batch 320 | 35.74%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9382Ignored unknown kwarg option direction
[Train | Batch 321 | 35.86%] Acc: no-decode, Loss: 0.56 + 0.37 = 0.9381Ignored unknown kwarg option direction
[Train | Batch 322 | 35.97%] Acc: no-decode, Loss: 0.56 + 0.37 = 0.9381Ignored unknown kwarg option direction
[Train | Batch 323 | 36.08%] Acc: no-decode, Loss: 0.56 + 0.37 = 0.9379Ignored unknown kwarg option direction
[Train | Batch 324 | 36.19%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9384Ignored unknown kwarg option direction
[Train | Batch 325 | 36.30%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 326 | 36.41%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 327 | 36.53%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9382Ignored unknown kwarg option direction
[Train | Batch 328 | 36.64%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9383Ignored unknown kwarg option direction
[Train | Batch 329 | 36.75%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9382Ignored unknown kwarg option direction
[Train | Batch 330 | 36.86%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9382Ignored unknown kwarg option direction
[Train | Batch 331 | 36.97%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9383Ignored unknown kwarg option direction
[Train | Batch 332 | 37.08%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9381Ignored unknown kwarg option direction
[Train | Batch 333 | 37.20%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9383Ignored unknown kwarg option direction
[Train | Batch 334 | 37.31%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9383Ignored unknown kwarg option direction
[Train | Batch 335 | 37.42%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9386Ignored unknown kwarg option direction
[Train | Batch 336 | 37.53%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9382Ignored unknown kwarg option direction
[Train | Batch 337 | 37.64%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9381Ignored unknown kwarg option direction
[Train | Batch 338 | 37.75%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 339 | 37.87%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9389Ignored unknown kwarg option direction
[Train | Batch 340 | 37.98%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 341 | 38.09%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 342 | 38.20%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 343 | 38.31%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9384Ignored unknown kwarg option direction
[Train | Batch 344 | 38.43%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 345 | 38.54%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9386Ignored unknown kwarg option direction
[Train | Batch 346 | 38.65%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9385Ignored unknown kwarg option direction
[Train | Batch 347 | 38.76%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9386Ignored unknown kwarg option direction
[Train | Batch 348 | 38.87%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9388Ignored unknown kwarg option direction
[Train | Batch 349 | 38.98%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9390Ignored unknown kwarg option direction
[Train | Batch 350 | 39.10%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9394Ignored unknown kwarg option direction
[Train | Batch 351 | 39.21%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9394Ignored unknown kwarg option direction
[Train | Batch 352 | 39.32%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9394Ignored unknown kwarg option direction
[Train | Batch 353 | 39.43%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9394Ignored unknown kwarg option direction
[Train | Batch 354 | 39.54%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9392Ignored unknown kwarg option direction
[Train | Batch 355 | 39.65%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9392Ignored unknown kwarg option direction
[Train | Batch 356 | 39.77%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9393Ignored unknown kwarg option direction
[Train | Batch 357 | 39.88%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9396Ignored unknown kwarg option direction
[Train | Batch 358 | 39.99%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9399Ignored unknown kwarg option direction
[Train | Batch 359 | 40.10%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9394Ignored unknown kwarg option direction
[Train | Batch 360 | 40.21%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9396Ignored unknown kwarg option direction
[Train | Batch 361 | 40.32%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9400Ignored unknown kwarg option direction
[Train | Batch 362 | 40.44%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9404Ignored unknown kwarg option direction
[Train | Batch 363 | 40.55%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9408Ignored unknown kwarg option direction
[Train | Batch 364 | 40.66%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9408Ignored unknown kwarg option direction
[Train | Batch 365 | 40.77%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9408Ignored unknown kwarg option direction
[Train | Batch 366 | 40.88%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9406Ignored unknown kwarg option direction
[Train | Batch 367 | 40.99%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9407Ignored unknown kwarg option direction
[Train | Batch 368 | 41.11%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9408Ignored unknown kwarg option direction
[Train | Batch 369 | 41.22%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9411Ignored unknown kwarg option direction
[Train | Batch 370 | 41.33%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9410Ignored unknown kwarg option direction
[Train | Batch 371 | 41.44%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9411Ignored unknown kwarg option direction
[Train | Batch 372 | 41.55%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9412Ignored unknown kwarg option direction
[Train | Batch 373 | 41.66%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9412Ignored unknown kwarg option direction
[Train | Batch 374 | 41.78%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9412Ignored unknown kwarg option direction
[Train | Batch 375 | 41.89%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9413Ignored unknown kwarg option direction
[Train | Batch 376 | 42.00%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9412Ignored unknown kwarg option direction
[Train | Batch 377 | 42.11%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9413Ignored unknown kwarg option direction
[Train | Batch 378 | 42.22%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9411Ignored unknown kwarg option direction
[Train | Batch 379 | 42.33%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 380 | 42.45%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9422Ignored unknown kwarg option direction
[Train | Batch 381 | 42.56%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9424Ignored unknown kwarg option direction
[Train | Batch 382 | 42.67%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9423Ignored unknown kwarg option direction
[Train | Batch 383 | 42.78%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 384 | 42.89%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9417Ignored unknown kwarg option direction
[Train | Batch 385 | 43.00%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9415Ignored unknown kwarg option direction
[Train | Batch 386 | 43.12%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 387 | 43.23%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 388 | 43.34%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 389 | 43.45%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9411Ignored unknown kwarg option direction
[Train | Batch 390 | 43.56%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9411Ignored unknown kwarg option direction
[Train | Batch 391 | 43.67%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 392 | 43.79%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9416Ignored unknown kwarg option direction
[Train | Batch 393 | 43.90%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9416Ignored unknown kwarg option direction
[Train | Batch 394 | 44.01%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 395 | 44.12%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9413Ignored unknown kwarg option direction
[Train | Batch 396 | 44.23%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9416Ignored unknown kwarg option direction
[Train | Batch 397 | 44.35%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9418Ignored unknown kwarg option direction
[Train | Batch 398 | 44.46%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9418Ignored unknown kwarg option direction
[Train | Batch 399 | 44.57%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 400 | 44.68%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9418Ignored unknown kwarg option direction
[Train | Batch 401 | 44.79%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9417Ignored unknown kwarg option direction
[Train | Batch 402 | 44.90%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 403 | 45.02%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 404 | 45.13%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9422Ignored unknown kwarg option direction
[Train | Batch 405 | 45.24%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 406 | 45.35%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 407 | 45.46%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 408 | 45.57%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 409 | 45.69%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 410 | 45.80%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 411 | 45.91%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9423Ignored unknown kwarg option direction
[Train | Batch 412 | 46.02%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 413 | 46.13%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9416Ignored unknown kwarg option direction
[Train | Batch 414 | 46.24%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9415Ignored unknown kwarg option direction
[Train | Batch 415 | 46.36%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 416 | 46.47%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9417Ignored unknown kwarg option direction
[Train | Batch 417 | 46.58%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 418 | 46.69%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 419 | 46.80%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9418Ignored unknown kwarg option direction
[Train | Batch 420 | 46.91%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 421 | 47.03%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 422 | 47.14%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 423 | 47.25%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 424 | 47.36%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9422Ignored unknown kwarg option direction
[Train | Batch 425 | 47.47%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 426 | 47.58%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 427 | 47.70%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9424Ignored unknown kwarg option direction
[Train | Batch 428 | 47.81%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 429 | 47.92%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9426Ignored unknown kwarg option direction
[Train | Batch 430 | 48.03%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9426Ignored unknown kwarg option direction
[Train | Batch 431 | 48.14%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9426Ignored unknown kwarg option direction
[Train | Batch 432 | 48.25%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9429Ignored unknown kwarg option direction
[Train | Batch 433 | 48.37%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9429Ignored unknown kwarg option direction
[Train | Batch 434 | 48.48%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9429Ignored unknown kwarg option direction
[Train | Batch 435 | 48.59%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9430Ignored unknown kwarg option direction
[Train | Batch 436 | 48.70%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9432Ignored unknown kwarg option direction
[Train | Batch 437 | 48.81%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9432Ignored unknown kwarg option direction
[Train | Batch 438 | 48.92%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9433Ignored unknown kwarg option direction
[Train | Batch 439 | 49.04%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9430Ignored unknown kwarg option direction
[Train | Batch 440 | 49.15%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9430Ignored unknown kwarg option direction
[Train | Batch 441 | 49.26%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9429Ignored unknown kwarg option direction
[Train | Batch 442 | 49.37%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9424Ignored unknown kwarg option direction
[Train | Batch 443 | 49.48%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9425Ignored unknown kwarg option direction
[Train | Batch 444 | 49.60%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9425Ignored unknown kwarg option direction
[Train | Batch 445 | 49.71%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9424Ignored unknown kwarg option direction
[Train | Batch 446 | 49.82%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9422Ignored unknown kwarg option direction
[Train | Batch 447 | 49.93%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 448 | 50.04%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 449 | 50.15%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 450 | 50.27%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 451 | 50.38%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9417Ignored unknown kwarg option direction
[Train | Batch 452 | 50.49%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9415Ignored unknown kwarg option direction
[Train | Batch 453 | 50.60%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 454 | 50.71%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9413Ignored unknown kwarg option direction
[Train | Batch 455 | 50.82%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9415Ignored unknown kwarg option direction
[Train | Batch 456 | 50.94%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9416Ignored unknown kwarg option direction
[Train | Batch 457 | 51.05%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 458 | 51.16%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9412Ignored unknown kwarg option direction
[Train | Batch 459 | 51.27%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9411Ignored unknown kwarg option direction
[Train | Batch 460 | 51.38%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9411Ignored unknown kwarg option direction
[Train | Batch 461 | 51.49%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9412Ignored unknown kwarg option direction
[Train | Batch 462 | 51.61%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9415Ignored unknown kwarg option direction
[Train | Batch 463 | 51.72%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 464 | 51.83%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9417Ignored unknown kwarg option direction
[Train | Batch 465 | 51.94%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9416Ignored unknown kwarg option direction
[Train | Batch 466 | 52.05%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9415Ignored unknown kwarg option direction
[Train | Batch 467 | 52.16%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9414Ignored unknown kwarg option direction
[Train | Batch 468 | 52.28%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9417Ignored unknown kwarg option direction
[Train | Batch 469 | 52.39%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 470 | 52.50%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9415Ignored unknown kwarg option direction
[Train | Batch 471 | 52.61%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9418Ignored unknown kwarg option direction
[Train | Batch 472 | 52.72%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9419Ignored unknown kwarg option direction
[Train | Batch 473 | 52.83%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9422Ignored unknown kwarg option direction
[Train | Batch 474 | 52.95%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9423Ignored unknown kwarg option direction
[Train | Batch 475 | 53.06%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 476 | 53.17%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 477 | 53.28%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 478 | 53.39%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
[Train | Batch 479 | 53.50%] Acc: no-decode, Loss: 0.57 + 0.38 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 480 | 53.62%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9422Ignored unknown kwarg option direction
[Train | Batch 481 | 53.73%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9421Ignored unknown kwarg option direction
[Train | Batch 482 | 53.84%] Acc: no-decode, Loss: 0.57 + 0.37 = 0.9420Ignored unknown kwarg option direction
